FileName,ArgumentsPerOperation,AveragePathLength,BiggestRootCoverage,DataWeight,DistinctMessageRatio,LackOfMessageLevelCohesion,LongestPath,NumberOfRootPaths,ServiceInterfaceDataCohesion,WeightedServiceInterfaceCount,ApiFormat
amazonaws.com-route53resolver-2018-04-01-swagger.yaml.json,9.3636,1,0.0455,376,0.175,0.5883,1,22,1,22,openapi
amazonaws.com-runtime.lex-2016-11-28-swagger.yaml.json,11.6,7,1,85,0.1957,0.6112,7,1,1,5,openapi
amazonaws.com-runtime.sagemaker-2017-05-13-swagger.yaml.json,12,3,1,13,0.5,0,3,1,0,1,openapi
amazonaws.com-s3-2006-03-01-swagger.yaml.json,6.4659,1.2955,1,737,0.6117,0.8749,2,1,0.5227,88,openapi
amazonaws.com-s3control-2018-08-20-swagger.yaml.json,9.625,3.2,1,124,0.3784,0.7077,4,1,0.7679,8,openapi
amazonaws.com-sagemaker-2017-07-24-swagger.yaml.json,9.4267,1,0.0133,1310,0.5484,0.7284,1,75,0.5845,75,openapi
amazonaws.com-sdb-2009-04-15-swagger.yaml.json,8.9,1,0.1,239,0.2429,0.4349,1,10,0.9026,20,openapi
amazonaws.com-secretsmanager-2017-10-17-swagger.yaml.json,9.2222,1,0.0556,253,0.2137,0.5041,1,18,1,18,openapi
amazonaws.com-securityhub-2018-10-26-swagger.yaml.json,8.2895,1.7241,0.1579,672,0.1959,0.6751,3,11,1,38,openapi
amazonaws.com-serverlessrepo-2017-09-08-swagger.yaml.json,9.5385,2.8889,1,220,0.2308,0.6558,4,1,1,13,openapi
amazonaws.com-service-quotas-2019-06-24-swagger.yaml.json,9.75,1,0.0625,254,0.1379,0.5791,1,16,1,16,openapi
amazonaws.com-servicecatalog-2015-12-10-swagger.yaml.json,9.3855,1,0.012,1294,0.3023,0.6788,1,83,1,83,openapi
amazonaws.com-servicediscovery-2017-03-14-swagger.yaml.json,9.5,1,0.05,280,0.25,0.6235,1,20,1,20,openapi
amazonaws.com-shield-2016-06-02-swagger.yaml.json,9,1,0.0556,181,0.2059,0.5903,1,18,1,18,openapi
amazonaws.com-signer-2017-08-25-swagger.yaml.json,9.2222,1.5,0.4444,119,0.3208,0.6979,2,3,1,9,openapi
amazonaws.com-sms-2016-10-24-swagger.yaml.json,9.2857,1,0.0357,375,0.1587,0.6414,1,28,1,28,openapi
amazonaws.com-sms-voice-2018-09-05-swagger.yaml.json,8.625,4.4,1,86,0.2245,0.7107,6,1,1,8,openapi
amazonaws.com-snowball-2016-06-30-swagger.yaml.json,9.2222,1,0.0556,291,0.3291,0.692,1,18,0.9444,18,openapi
amazonaws.com-sns-2010-03-31-swagger.yaml.json,11.1061,1,0.0303,826,0.1482,0.6553,1,33,1,66,openapi
amazonaws.com-sqs-2012-11-05-swagger.yaml.json,12.65,2.7,0.85,557,0.2714,0.6329,3,4,0.7436,40,openapi
amazonaws.com-ssm-2014-11-06-swagger.yaml.json,9.15,1,0.0083,1848,0.2798,0.6922,1,120,1,120,openapi
amazonaws.com-states-2016-11-23-swagger.yaml.json,9.3636,1,0.0455,262,0.3208,0.6464,1,22,1,22,openapi
amazonaws.com-storagegateway-2013-06-30-swagger.yaml.json,9.2466,1,0.0137,923,0.2857,0.6199,1,73,1,73,openapi
amazonaws.com-streams.dynamodb-2012-08-10-swagger.yaml.json,9,1,0.25,68,0.45,0.5936,1,4,1,4,openapi
amazonaws.com-sts-2011-06-15-swagger.yaml.json,11.3125,1,0.125,290,0.3243,0.5248,1,8,0.7833,16,openapi
amazonaws.com-support-2013-04-15-swagger.yaml.json,9.2857,1,0.0714,197,0.4561,0.5629,1,14,1,14,openapi
amazonaws.com-swf-2012-01-25-swagger.yaml.json,9.3784,1,0.027,547,0.2485,0.7092,1,37,1,37,openapi
amazonaws.com-textract-2018-06-27-swagger.yaml.json,9,1,0.1667,80,0.1406,0.5575,1,6,1,6,openapi
amazonaws.com-transcribe-2017-10-26-swagger.yaml.json,9.4444,1,0.1111,146,0.25,0.6301,1,9,1,9,openapi
amazonaws.com-transfer-2018-11-05-swagger.yaml.json,9.3333,1,0.0556,239,0.2202,0.6369,1,18,1,18,openapi
amazonaws.com-translate-2017-07-01-swagger.yaml.json,9,1,0.2,81,0.3125,0.6594,1,5,1,5,openapi
amazonaws.com-waf-2015-08-24-swagger.yaml.json,9,1,0.0132,907,0.1782,0.5651,1,76,1,76,openapi
amazonaws.com-waf-regional-2016-11-28-swagger.yaml.json,9,1,0.0125,947,0.177,0.5726,1,80,1,80,openapi
amazonaws.com-workdocs-2016-05-01-swagger.yaml.json,10.878,4.6923,1,614,0.1682,0.6965,8,1,1,41,openapi
amazonaws.com-worklink-2018-09-25-swagger.yaml.json,8.3333,1,0.0333,324,0.1651,0.6188,1,30,1,30,openapi
amazonaws.com-workmail-2017-10-01-swagger.yaml.json,9.4848,1,0.0303,420,0.1523,0.6284,1,33,1,33,openapi
amazonaws.com-workmailmessageflow-2019-05-01-swagger.yaml.json,8,2,1,9,1,0,2,1,0,1,openapi
amazonaws.com-workspaces-2015-04-08-swagger.yaml.json,9.1143,1,0.0286,348,0.2892,0.6425,1,35,0.8739,35,openapi
amazonaws.com-xray-2016-04-12-swagger.yaml.json,8.35,1,0.05,253,0.3704,0.6669,1,20,1,20,openapi
amentum.space-atmosphere-0.9.4-swagger.yaml.json,8.5,1,0.5,21,1,0.4577,1,2,0.5,2,openapi
amentum.space-cosmic-ray-1.0.9-swagger.yaml.json,8.5,1,0.5,21,1,0.4556,1,2,0.5,2,openapi
amentum.space-global-magnet-1.0.1-swagger.yaml.json,4,1,1,6,1,0,1,1,0,1,openapi
anchore.io-0.1.12-swagger.yaml.json,2.1279,2.5424,0.2558,820,0.3896,0.8328,5,19,0.4795,86,openapi
apache.org-qakka-v1-swagger.yaml.json,1.6,2.5714,0.9,33,0.28,0.5048,4,2,0.6333,10,openapi
apacta.com-0.0.1-swagger.yaml.json,1.558,1.8395,0.1304,1440,0.2825,0.8554,4,34,0.3233,138,openapi
api2cart.com-1.0.0-swagger.yaml.json,6.1797,1,0.0078,1509,0.4262,0.7134,1,128,0.6451,128,openapi
api2pdf.com-1.0.0-openapi.yaml.json,1.6667,1.7143,0.3333,90,0.3462,0.4947,2,5,0.4306,9,openapi
apigee.net-marketcheck-cars-1.6-swagger.yaml.json,21.6316,1.8947,0.2632,668,0.5439,0.8121,3,12,1,19,openapi
apimatic.io-1.0-swagger.yaml.json,2,1,1,2,0.6667,0,1,1,0,1,openapi
apis.guru-2.0.1-swagger.yaml.json,0,1,0.5,3,1,1,1,2,0,2,openapi
appveyor.com-1.0.0-swagger.yaml.json,1.902,3.0294,0.3922,383,0.3649,0.7221,5,9,0.549,51,openapi
archive.org-search-1.0.0-swagger.yaml.json,4.3333,3,1,23,0.875,0.7048,3,1,0.6667,3,openapi
archive.org-wayback-1.0.0-swagger.yaml.json,7.5,3,1,22,0.6667,0.0625,3,1,1,2,openapi
art19.com-1.0.0-swagger.yaml.json,3.1818,1.6364,0.1818,70,0.1101,0.5746,3,10,0.4848,22,openapi
atlassian.com-jira-v3-swagger.yaml.json,2.142,2.648,0.1451,2207,0.5074,0.9635,7,48,0.0732,317,openapi
ato.gov.au-0.0.6-swagger.yaml.json,2.5405,2.6842,0.4054,1379,0.1258,0.5476,4,5,1,74,openapi
aucklandmuseum.com-2.0.0-swagger.yaml.json,2.1667,2.25,0.3333,13,0.3889,0.9556,3,3,0.0333,6,openapi
authentiq.io-1.0-swagger.yaml.json,2.1111,1.3333,0.5556,105,0.4231,0.8646,2,5,0.3056,9,openapi
avaza.com-v1-swagger.yaml.json,2.4717,2.3514,1,779,0.4228,0.9257,3,1,0.0893,53,openapi
aviationdata.systems-v1-swagger.yaml.json,1.6667,4,1,32,0.7273,0.6313,6,1,0.2667,6,openapi
axesso.de-1.0.0-swagger.yaml.json,1.75,2,1,35,0.4667,0.8569,2,1,0.0833,4,openapi
azure.com-addons-Addons-2017-05-15-swagger.yaml.json,3.2,6,0.8,48,0.3684,0.4666,8,2,1,5,openapi
azure.com-addons-addons-swagger-2018-03-01-swagger.yaml.json,3,6,0.8,46,0.35,0.4929,8,2,1,5,openapi
azure.com-adhybridhealthservice-ADHybridHealthService-2014-01-01-swagger.yaml.json,3.6622,6.1167,1,777,0.3041,0.7404,10,1,0.5777,74,openapi
azure.com-advisor-2016-07-12-preview-swagger.yaml.json,3.2222,5.1429,0.4444,70,0.5789,0.7931,7,3,0.5556,9,openapi
azure.com-advisor-2017-03-31-swagger.yaml.json,3.2222,5.1429,0.4444,62,0.5263,0.7831,7,3,0.5972,9,openapi
azure.com-advisor-2017-04-19-swagger.yaml.json,3.0667,5,0.5333,101,0.4706,0.7536,7,3,0.6,15,openapi
azure.com-alertsmanagement-AlertsManagement-2018-05-05-preview-swagger.yaml.json,5.3,5.8,0.9,146,0.3793,0.7,7,2,0.9222,10,openapi
azure.com-alertsmanagement-AlertsManagement-2018-05-05-swagger.yaml.json,6.7,5.8,0.9,131,0.3793,0.7082,7,2,0.9222,10,openapi
azure.com-alertsmanagement-AlertsManagement-2018-11-02-privatepreview-swagger.yaml.json,5,6,0.9375,180,0.3617,0.7502,8,2,0.9292,16,openapi
azure.com-alertsmanagement-AlertsManagement-2019-03-01-preview-swagger.yaml.json,6.7,5.3,0.5,131,0.3793,0.7432,7,3,0.9222,10,openapi
azure.com-alertsmanagement-AlertsManagement-2019-03-01-swagger.yaml.json,6.7,5.3,0.5,131,0.3793,0.7432,7,3,0.9222,10,openapi
azure.com-alertsmanagement-AlertsManagement-2019-05-05-preview-swagger.yaml.json,6.5882,5.7857,0.8824,184,0.4082,0.7371,8,2,0.9007,17,openapi
azure.com-alertsmanagement-SmartDetectorAlertRulesApi-2019-03-01-swagger.yaml.json,3.8,6.6667,1,42,0.4706,0.5024,8,1,1,5,openapi
azure.com-alertsmanagement-SmartDetectorAlertRulesApi-2019-06-01-swagger.yaml.json,4.3333,6.6667,1,66,0.45,0.5212,8,1,1,6,openapi
azure.com-analysisservices-2016-05-16-swagger.yaml.json,3.7692,7.5,1,135,0.3235,0.6988,9,1,0.5577,13,openapi
azure.com-analysisservices-2017-07-14-swagger.yaml.json,3.8,7.75,1,153,0.3333,0.6937,9,1,0.5429,15,openapi
azure.com-analysisservices-2017-08-01-beta-swagger.yaml.json,3.625,7.3846,0.9375,172,0.381,0.7122,9,2,0.5375,16,openapi
azure.com-analysisservices-2017-08-01-swagger.yaml.json,3.625,7.3846,0.9375,172,0.381,0.7122,9,2,0.5375,16,openapi
azure.com-apimanagement-2016-07-07-swagger.yaml.json,6.1212,10.3273,1,1066,0.2907,0.499,12,1,0.9224,99,openapi
azure.com-apimanagement-2016-10-10-swagger.yaml.json,4.5,9,1,9,0.75,0.1,9,1,1,2,openapi
azure.com-apimanagement-2017-03-01-swagger.yaml.json,2.1667,1.25,0.6667,30,0.5625,0.6806,2,3,0.6333,6,openapi
azure.com-apimanagement-2018-01-01-swagger.yaml.json,5.1429,9.25,1,50,0.5,0.5596,10,1,0.6429,7,openapi
azure.com-apimanagement-2018-06-01-preview-swagger.yaml.json,0,0,0,0,0,0,0,0,0,0,openapi
azure.com-apimanagement-2019-01-01-swagger.yaml.json,0,0,0,0,0,0,0,0,0,0,openapi
azure.com-apimanagement-apimapis-2016-10-10-swagger.yaml.json,6.7647,11,1,193,0.3019,0.4574,13,1,0.8897,17,openapi
azure.com-apimanagement-apimapis-2017-03-01-swagger.yaml.json,3.8696,3.4545,1,226,0.3378,0.5681,6,1,1,23,openapi
azure.com-apimanagement-apimapis-2018-01-01-swagger.yaml.json,7.1613,11.84,1,574,0.2067,0.4726,14,1,0.9841,62,openapi
azure.com-apimanagement-apimapis-2018-06-01-preview-swagger.yaml.json,7.2466,11.8621,1,679,0.1918,0.4695,14,1,0.9892,73,openapi
azure.com-apimanagement-apimapis-2019-01-01-swagger.yaml.json,7.274,11.8621,1,681,0.2,0.4712,14,1,0.9892,73,openapi
azure.com-apimanagement-apimapisByTags-2018-06-01-preview-swagger.yaml.json,8,9,1,9,1,0,9,1,0,1,openapi
azure.com-apimanagement-apimapisByTags-2019-01-01-swagger.yaml.json,8,9,1,9,1,0,9,1,0,1,openapi
azure.com-apimanagement-apimapiversionsets-2018-06-01-preview-swagger.yaml.json,6.1667,9.5,1,48,0.4,0.4703,10,1,1,6,openapi
azure.com-apimanagement-apimapiversionsets-2019-01-01-swagger.yaml.json,6.1667,9.5,1,48,0.4,0.4703,10,1,1,6,openapi
azure.com-apimanagement-apimauthorizationservers-2016-10-10-swagger.yaml.json,6.2,9.5,1,74,0.5333,0.6297,10,1,0.8,5,openapi
azure.com-apimanagement-apimauthorizationservers-2017-03-01-swagger.yaml.json,3.2,1.5,1,63,0.5333,0.7454,2,1,0.8,5,openapi
azure.com-apimanagement-apimauthorizationservers-2018-01-01-swagger.yaml.json,6.1667,9.5,1,52,0.3684,0.5291,10,1,0.8333,6,openapi
azure.com-apimanagement-apimauthorizationservers-2018-06-01-preview-swagger.yaml.json,6.1667,9.5,1,52,0.35,0.4958,10,1,1,6,openapi
azure.com-apimanagement-apimauthorizationservers-2019-01-01-swagger.yaml.json,6.1667,9.5,1,52,0.35,0.4958,10,1,1,6,openapi
azure.com-apimanagement-apimbackends-2016-10-10-swagger.yaml.json,6.2,9.5,1,58,0.5,0.5344,10,1,1,5,openapi
azure.com-apimanagement-apimbackends-2017-03-01-swagger.yaml.json,6,10,1,69,0.3636,0.3719,11,1,1,7,openapi
azure.com-apimanagement-apimbackends-2018-01-01-swagger.yaml.json,6.1429,10,1,56,0.3913,0.4508,11,1,1,7,openapi
azure.com-apimanagement-apimbackends-2018-06-01-preview-swagger.yaml.json,6.1429,10,1,56,0.3913,0.4508,11,1,1,7,openapi
azure.com-apimanagement-apimbackends-2019-01-01-swagger.yaml.json,6.1429,10,1,56,0.3913,0.4508,11,1,1,7,openapi
azure.com-apimanagement-apimcaches-2018-06-01-preview-swagger.yaml.json,6,9.5,1,47,0.4,0.4614,10,1,1,6,openapi
azure.com-apimanagement-apimcaches-2019-01-01-swagger.yaml.json,6,9.5,1,47,0.4,0.4614,10,1,1,6,openapi
azure.com-apimanagement-apimcertificates-2016-10-10-swagger.yaml.json,6.25,9.5,1,40,0.5385,0.4439,10,1,1,4,openapi
azure.com-apimanagement-apimcertificates-2017-03-01-swagger.yaml.json,3.25,1.5,1,36,0.5385,0.5737,2,1,1,4,openapi
azure.com-apimanagement-apimcertificates-2018-01-01-swagger.yaml.json,6,9.5,1,39,0.4118,0.4725,10,1,1,5,openapi
azure.com-apimanagement-apimcertificates-2018-06-01-preview-swagger.yaml.json,6,9.5,1,39,0.4118,0.4725,10,1,1,5,openapi
azure.com-apimanagement-apimcertificates-2019-01-01-swagger.yaml.json,6,9.5,1,39,0.4118,0.4725,10,1,1,5,openapi
azure.com-apimanagement-apimdeployment-2016-07-07-swagger.yaml.json,4.2308,7.9,1,162,0.381,0.6126,9,1,0.7372,13,openapi
azure.com-apimanagement-apimdeployment-2016-10-10-swagger.yaml.json,4,7.5833,0.9333,170,0.3542,0.6137,9,2,0.7286,15,openapi
azure.com-apimanagement-apimdeployment-2017-03-01-swagger.yaml.json,4,7.4545,0.9286,142,0.4444,0.6549,9,2,0.6319,14,openapi
azure.com-apimanagement-apimdeployment-2018-01-01-swagger.yaml.json,4,7.5833,0.9333,147,0.4211,0.6458,9,2,0.6286,15,openapi
azure.com-apimanagement-apimdeployment-2018-06-01-preview-swagger.yaml.json,4,7.5833,0.9333,153,0.4103,0.6124,9,2,0.6619,15,openapi
azure.com-apimanagement-apimdeployment-2019-01-01-swagger.yaml.json,3.8462,7.3,0.9231,121,0.3824,0.5977,9,2,0.6731,13,openapi
azure.com-apimanagement-apimdiagnostics-2017-03-01-swagger.yaml.json,6.3,10.5,1,105,0.3125,0.3788,12,1,1,10,openapi
azure.com-apimanagement-apimdiagnostics-2018-01-01-swagger.yaml.json,6.3,10.5,1,85,0.2857,0.4587,12,1,1,10,openapi
azure.com-apimanagement-apimdiagnostics-2018-06-01-preview-swagger.yaml.json,6.1667,9.5,1,51,0.35,0.4863,10,1,1,6,openapi
azure.com-apimanagement-apimdiagnostics-2019-01-01-swagger.yaml.json,6.1667,9.5,1,51,0.35,0.4863,10,1,1,6,openapi
azure.com-apimanagement-apimemailtemplate-2017-03-01-swagger.yaml.json,3,1.5,1,52,0.4667,0.6748,2,1,0.8,5,openapi
azure.com-apimanagement-apimemailtemplate-2018-01-01-swagger.yaml.json,5.8333,9.5,1,43,0.4211,0.4674,10,1,0.8333,6,openapi
azure.com-apimanagement-apimemailtemplate-2018-06-01-preview-swagger.yaml.json,5.8333,9.5,1,43,0.4211,0.4674,10,1,0.8333,6,openapi
azure.com-apimanagement-apimemailtemplates-2018-06-01-preview-swagger.yaml.json,6,9.5,1,44,0.4,0.4345,10,1,1,6,openapi
azure.com-apimanagement-apimemailtemplates-2019-01-01-swagger.yaml.json,6.1667,9.5,1,45,0.35,0.4344,10,1,1,6,openapi
azure.com-apimanagement-apimgroups-2016-10-10-swagger.yaml.json,6.375,10.5,1,89,0.3448,0.4419,12,1,0.8929,8,openapi
azure.com-apimanagement-apimgroups-2017-03-01-swagger.yaml.json,6.2,10.5,1,95,0.3226,0.3866,12,1,0.9111,10,openapi
azure.com-apimanagement-apimgroups-2018-01-01-swagger.yaml.json,6.3,10.5,1,78,0.2647,0.4465,12,1,0.9111,10,openapi
azure.com-apimanagement-apimgroups-2018-06-01-preview-swagger.yaml.json,6.3,10.5,1,78,0.2571,0.4195,12,1,1,10,openapi
azure.com-apimanagement-apimgroups-2019-01-01-swagger.yaml.json,6.3,10.5,1,78,0.2571,0.4195,12,1,1,10,openapi
azure.com-apimanagement-apimidentityprovider-2016-10-10-swagger.yaml.json,5.6,9.5,1,44,0.5,0.3411,10,1,1,5,openapi
azure.com-apimanagement-apimidentityprovider-2017-03-01-swagger.yaml.json,2.6,1.5,1,42,0.5,0.6027,2,1,1,5,openapi
azure.com-apimanagement-apimidentityprovider-2018-01-01-swagger.yaml.json,5.6667,9.5,1,45,0.4,0.4341,10,1,1,6,openapi
azure.com-apimanagement-apimidentityprovider-2018-06-01-preview-swagger.yaml.json,5.6667,9.5,1,45,0.4,0.4341,10,1,1,6,openapi
azure.com-apimanagement-apimidentityprovider-2019-01-01-swagger.yaml.json,5.6667,9.5,1,45,0.4,0.4341,10,1,1,6,openapi
azure.com-apimanagement-apimissues-2018-01-01-swagger.yaml.json,7,9,1,8,1,0,9,1,0,1,openapi
azure.com-apimanagement-apimissues-2018-06-01-preview-swagger.yaml.json,6,9.5,1,16,0.8333,0.6786,10,1,1,2,openapi
azure.com-apimanagement-apimissues-2019-01-01-swagger.yaml.json,6,9.5,1,16,0.8333,0.6786,10,1,1,2,openapi
azure.com-apimanagement-apimloggers-2016-10-10-swagger.yaml.json,6.2,9.5,1,51,0.5,0.4314,10,1,1,5,openapi
azure.com-apimanagement-apimloggers-2017-03-01-swagger.yaml.json,3.2,1.5,1,49,0.5,0.5861,2,1,1,5,openapi
azure.com-apimanagement-apimloggers-2018-01-01-swagger.yaml.json,6.1667,9.5,1,49,0.4,0.4798,10,1,1,6,openapi
azure.com-apimanagement-apimloggers-2018-06-01-preview-swagger.yaml.json,6.3333,9.5,1,50,0.4,0.4947,10,1,1,6,openapi
azure.com-apimanagement-apimloggers-2019-01-01-swagger.yaml.json,6.3333,9.5,1,50,0.4,0.4947,10,1,1,6,openapi
azure.com-apimanagement-apimnetworkstatus-2016-10-10-swagger.yaml.json,4,9,1,6,1,0,9,1,0,1,openapi
azure.com-apimanagement-apimnetworkstatus-2017-03-01-swagger.yaml.json,4.5,10,1,13,0.6667,0.1,11,1,1,2,openapi
azure.com-apimanagement-apimnetworkstatus-2018-01-01-swagger.yaml.json,4.5,10,1,11,0.8333,0.5167,11,1,1,2,openapi
azure.com-apimanagement-apimnetworkstatus-2018-06-01-preview-swagger.yaml.json,4.5,10,1,11,0.8333,0.5167,11,1,1,2,openapi
azure.com-apimanagement-apimnetworkstatus-2019-01-01-swagger.yaml.json,4.5,10,1,11,0.8333,0.5167,11,1,1,2,openapi
azure.com-apimanagement-apimnotifications-2017-03-01-swagger.yaml.json,5.6364,10.8333,1,103,0.2059,0.3469,12,1,0.9273,11,openapi
azure.com-apimanagement-apimnotifications-2018-01-01-swagger.yaml.json,5.7273,10.8333,1,84,0.2105,0.4203,12,1,0.9273,11,openapi
azure.com-apimanagement-apimnotifications-2018-06-01-preview-swagger.yaml.json,5.7273,10.8333,1,84,0.2162,0.3969,12,1,1,11,openapi
azure.com-apimanagement-apimnotifications-2019-01-01-swagger.yaml.json,5.7273,10.8333,1,84,0.2051,0.3969,12,1,1,11,openapi
azure.com-apimanagement-apimopenidconnectproviders-2016-10-10-swagger.yaml.json,6.2,9.5,1,57,0.5,0.5383,10,1,0.8,5,openapi
azure.com-apimanagement-apimopenidconnectproviders-2017-03-01-swagger.yaml.json,3.2,1.5,1,53,0.5333,0.6788,2,1,0.8,5,openapi
azure.com-apimanagement-apimopenidconnectproviders-2018-01-01-swagger.yaml.json,6.1667,9.5,1,48,0.4211,0.5132,10,1,0.8333,6,openapi
azure.com-apimanagement-apimopenidconnectproviders-2018-06-01-preview-swagger.yaml.json,6.1667,9.5,1,48,0.4,0.4703,10,1,1,6,openapi
azure.com-apimanagement-apimopenidconnectproviders-2019-01-01-swagger.yaml.json,6.1667,9.5,1,48,0.4,0.4703,10,1,1,6,openapi
azure.com-apimanagement-apimpolicies-2018-06-01-preview-swagger.yaml.json,5.4,9.5,1,39,0.4118,0.4657,10,1,1,5,openapi
azure.com-apimanagement-apimpolicies-2019-01-01-swagger.yaml.json,5.6,9.5,1,40,0.4706,0.4889,10,1,1,5,openapi
azure.com-apimanagement-apimpolicysnippets-2018-06-01-preview-swagger.yaml.json,5,9,1,5,1,0,9,1,0,1,openapi
azure.com-apimanagement-apimpolicysnippets-2019-01-01-swagger.yaml.json,5,9,1,5,1,0,9,1,0,1,openapi
azure.com-apimanagement-apimproducts-2016-10-10-swagger.yaml.json,6.6,10.875,1,157,0.2857,0.4011,12,1,0.9333,15,openapi
azure.com-apimanagement-apimproducts-2017-03-01-swagger.yaml.json,6.4737,11,1,199,0.2295,0.3682,12,1,1,19,openapi
azure.com-apimanagement-apimproducts-2018-01-01-swagger.yaml.json,6.55,11,1,169,0.2,0.4421,12,1,1,20,openapi
azure.com-apimanagement-apimproducts-2018-06-01-preview-swagger.yaml.json,6.56,11.0909,1,212,0.1765,0.4383,12,1,1,25,openapi
azure.com-apimanagement-apimproducts-2019-01-01-swagger.yaml.json,6.6,11.0909,1,213,0.1882,0.4416,12,1,1,25,openapi
azure.com-apimanagement-apimproductsByTags-2018-06-01-preview-swagger.yaml.json,8,9,1,9,1,0,9,1,0,1,openapi
azure.com-apimanagement-apimproductsByTags-2019-01-01-swagger.yaml.json,8,9,1,9,1,0,9,1,0,1,openapi
azure.com-apimanagement-apimproperties-2016-10-10-swagger.yaml.json,6.2,9.5,1,51,0.5,0.52,10,1,0.8,5,openapi
azure.com-apimanagement-apimproperties-2017-03-01-swagger.yaml.json,6,9.5,1,57,0.4444,0.4696,10,1,0.8333,6,openapi
azure.com-apimanagement-apimproperties-2018-01-01-swagger.yaml.json,6.1667,9.5,1,48,0.4211,0.5132,10,1,0.8333,6,openapi
azure.com-apimanagement-apimproperties-2018-06-01-preview-swagger.yaml.json,6.1667,9.5,1,48,0.4,0.4703,10,1,1,6,openapi
azure.com-apimanagement-apimproperties-2019-01-01-swagger.yaml.json,6.1667,9.5,1,48,0.4,0.4703,10,1,1,6,openapi
azure.com-apimanagement-apimquotas-2016-10-10-swagger.yaml.json,6,10.5,1,42,0.5833,0.3884,11,1,1,4,openapi
azure.com-apimanagement-apimquotas-2017-03-01-swagger.yaml.json,6,10.5,1,40,0.5833,0.3796,11,1,1,4,openapi
azure.com-apimanagement-apimquotas-2018-01-01-swagger.yaml.json,6,11,1,32,0.5833,0.4694,12,1,1,4,openapi
azure.com-apimanagement-apimquotas-2018-06-01-preview-swagger.yaml.json,6,11,1,32,0.5833,0.4694,12,1,1,4,openapi
azure.com-apimanagement-apimquotas-2019-01-01-swagger.yaml.json,6,11,1,32,0.5833,0.4694,12,1,1,4,openapi
azure.com-apimanagement-apimregions-2018-06-01-preview-swagger.yaml.json,4,9,1,6,1,0,9,1,0,1,openapi
azure.com-apimanagement-apimregions-2019-01-01-swagger.yaml.json,4,9,1,6,1,0,9,1,0,1,openapi
azure.com-apimanagement-apimreports-2016-10-10-swagger.yaml.json,9,10,1,11,1,0,10,1,0,1,openapi
azure.com-apimanagement-apimreports-2017-03-01-swagger.yaml.json,7.125,10,1,72,0.25,0.0573,10,1,0.875,8,openapi
azure.com-apimanagement-apimreports-2018-01-01-swagger.yaml.json,7.125,10,1,72,0.25,0.0573,10,1,0.875,8,openapi
azure.com-apimanagement-apimreports-2018-06-01-preview-swagger.yaml.json,7.125,10,1,72,0.25,0.0573,10,1,0.875,8,openapi
azure.com-apimanagement-apimreports-2019-01-01-swagger.yaml.json,7.875,10,1,78,0.3125,0.0818,10,1,0.875,8,openapi
azure.com-apimanagement-apimsubscriptions-2016-10-10-swagger.yaml.json,5.8571,10.25,1,82,0.3636,0.3898,11,1,1,7,openapi
azure.com-apimanagement-apimsubscriptions-2017-03-01-swagger.yaml.json,5.75,10.25,1,70,0.32,0.2823,11,1,1,8,openapi
azure.com-apimanagement-apimsubscriptions-2018-01-01-swagger.yaml.json,6.125,10.25,1,57,0.2692,0.3758,11,1,1,8,openapi
azure.com-apimanagement-apimsubscriptions-2018-06-01-preview-swagger.yaml.json,6.125,10.25,1,57,0.2692,0.3758,11,1,1,8,openapi
azure.com-apimanagement-apimsubscriptions-2019-01-01-swagger.yaml.json,6.125,10.25,1,57,0.2692,0.3758,11,1,1,8,openapi
azure.com-apimanagement-apimtagresources-2017-03-01-swagger.yaml.json,7,9,1,8,1,0,9,1,0,1,openapi
azure.com-apimanagement-apimtagresources-2018-01-01-swagger.yaml.json,7,9,1,9,1,0,9,1,0,1,openapi
azure.com-apimanagement-apimtagresources-2018-06-01-preview-swagger.yaml.json,7,9,1,8,1,0,9,1,0,1,openapi
azure.com-apimanagement-apimtagresources-2019-01-01-swagger.yaml.json,7,9,1,8,1,0,9,1,0,1,openapi
azure.com-apimanagement-apimtags-2017-03-01-swagger.yaml.json,6.8889,11.4545,1,284,0.2143,0.3967,14,1,0.9402,27,openapi
azure.com-apimanagement-apimtags-2018-01-01-swagger.yaml.json,6.8889,11.4545,1,235,0.2135,0.4585,14,1,0.933,27,openapi
azure.com-apimanagement-apimtags-2018-06-01-preview-swagger.yaml.json,6.3333,9.5,1,46,0.35,0.442,10,1,1,6,openapi
azure.com-apimanagement-apimtags-2019-01-01-swagger.yaml.json,6.3333,9.5,1,46,0.35,0.442,10,1,1,6,openapi
azure.com-apimanagement-apimtenant-2016-10-10-swagger.yaml.json,4.5714,11,1,118,0.25,0.4036,12,1,0.8077,14,openapi
azure.com-apimanagement-apimtenant-2017-03-01-swagger.yaml.json,5.4545,11.1,1,111,0.2353,0.45,12,1,0.8364,11,openapi
azure.com-apimanagement-apimtenant-2018-01-01-swagger.yaml.json,5.4545,11.1,1,93,0.2353,0.4821,12,1,0.8364,11,openapi
azure.com-apimanagement-apimtenant-2018-06-01-preview-swagger.yaml.json,5.4167,11.1,1,98,0.2105,0.4456,12,1,0.9167,12,openapi
azure.com-apimanagement-apimtenant-2019-01-01-swagger.yaml.json,5.4167,11.1,1,91,0.2105,0.4264,12,1,0.9167,12,openapi
azure.com-apimanagement-apimusers-2016-10-10-swagger.yaml.json,6.4,10.5714,1,114,0.3333,0.4231,11,1,1,10,openapi
